Time,Latitude,Longitude,Altitude,Easting,Northing,Zone,Letter
5825,42.333955,8.768226666666667,32.7,480905.7695702677,4686881.957629904,32,T
5825,42.333955,8.768226666666667,32.7,480905.7695702677,4686881.957629904,32,T
5826,42.333955,8.768225000000001,32.7,480905.63226485084,4686881.9580039615,32,T
5826,42.333955,8.768225000000001,32.7,480905.63226485084,4686881.9580039615,32,T
5826,42.333955,8.768225000000001,32.7,480905.63226485084,4686881.9580039615,32,T
5826,42.333955,8.768225000000001,32.7,480905.63226485084,4686881.9580039615,32,T
5826,42.333955,8.768225000000001,32.7,480905.63226485084,4686881.9580039615,32,T
5826,42.333955,8.768225000000001,32.7,480905.63226485084,4686881.9580039615,32,T
5827,42.333955,8.768225000000001,32.7,480905.63226485084,4686881.9580039615,32,T
5827,42.333955,8.768225000000001,32.7,480905.63226485084,4686881.9580039615,32,T
5827,42.333955,8.768225000000001,32.7,480905.63226485084,4686881.9580039615,32,T
5828,42.33396166666667,8.768228333333333,33.0,480905.90889226616,4686882.6974920295,32,T
5828,42.33396166666667,8.768228333333333,33.0,480905.90889226616,4686882.6974920295,32,T
5828,42.33396166666667,8.768228333333333,33.0,480905.90889226616,4686882.6974920295,32,T
5829,42.33396166666667,8.768226666666667,33.0,480905.7715868659,4686882.697866085,32,T
5829,42.33396166666667,8.768226666666667,33.0,480905.7715868659,4686882.697866085,32,T
5829,42.33396166666667,8.768226666666667,33.0,480905.7715868659,4686882.697866085,32,T
5830,42.33396,8.768226666666667,33.0,480905.7710827163,4686882.512807038,32,T
5830,42.33396,8.768226666666667,33.0,480905.7710827163,4686882.512807038,32,T
5830,42.33396,8.768226666666667,33.0,480905.7710827163,4686882.512807038,32,T
5831,42.333965,8.768229999999999,33.2,480906.04720595106,4686883.067236067,32,T
5831,42.333965,8.768229999999999,33.2,480906.04720595106,4686883.067236067,32,T
5831,42.333965,8.768229999999999,33.2,480906.04720595106,4686883.067236067,32,T
5831,42.333965,8.768229999999999,33.2,480906.04720595106,4686883.067236067,32,T
5831,42.333965,8.768229999999999,33.2,480906.04720595106,4686883.067236067,32,T
5831,42.333965,8.768229999999999,33.2,480906.04720595106,4686883.067236067,32,T
5832,42.333965,8.768229999999999,33.2,480906.04720595106,4686883.067236067,32,T
5832,42.333965,8.768229999999999,33.2,480906.04720595106,4686883.067236067,32,T
5832,42.333965,8.768229999999999,33.2,480906.04720595106,4686883.067236067,32,T
5833,42.33396666666667,8.768226666666667,33.5,480905.7730993147,4686883.253043218,32,T
5833,42.33396666666667,8.768226666666667,33.5,480905.7730993147,4686883.253043218,32,T
5833,42.33396666666667,8.768226666666667,33.5,480905.7730993147,4686883.253043218,32,T
5834,42.33396666666667,8.768226666666667,33.5,480905.7730993147,4686883.253043218,32,T
5834,42.33396666666667,8.768226666666667,33.5,480905.7730993147,4686883.253043218,32,T
5834,42.33396666666667,8.768226666666667,33.5,480905.7730993147,4686883.253043218,32,T
5835,42.33396666666667,8.768226666666667,33.5,480905.7730993147,4686883.253043218,32,T
5835,42.33396666666667,8.768226666666667,33.5,480905.7730993147,4686883.253043218,32,T
5835,42.33396666666667,8.768226666666667,33.5,480905.7730993147,4686883.253043218,32,T
5836,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5836,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5836,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5836,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5836,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5836,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5837,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5837,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5837,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5838,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5838,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5838,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5839,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5839,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5839,42.33396666666667,8.768225000000001,33.7,480905.6357939232,4686883.253417276,32,T
5840,42.33396666666667,8.768225000000001,33.8,480905.6357939232,4686883.253417276,32,T
5840,42.33396666666667,8.768225000000001,33.8,480905.6357939232,4686883.253417276,32,T
5840,42.33396666666667,8.768225000000001,33.8,480905.6357939232,4686883.253417276,32,T
5841,42.33396666666667,8.768225000000001,33.8,480905.6357939232,4686883.253417276,32,T
5841,42.33396666666667,8.768225000000001,33.8,480905.6357939232,4686883.253417276,32,T
5841,42.33396666666667,8.768225000000001,33.8,480905.6357939232,4686883.253417276,32,T
5841,42.33396666666667,8.768225000000001,33.8,480905.6357939232,4686883.253417276,32,T
5841,42.33396666666667,8.768225000000001,33.8,480905.6357939232,4686883.253417276,32,T
5841,42.33396666666667,8.768225000000001,33.8,480905.6357939232,4686883.253417276,32,T
5842,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5842,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5842,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5843,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5843,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5843,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5844,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5844,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5844,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5845,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5845,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5845,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5846,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5846,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5846,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5846,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5846,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5846,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5847,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
5847,42.33396666666667,8.768223333333333,33.8,480905.49848853383,4686883.253791336,32,T
